Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,1418.000000,A
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,2767.000000,A
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,2916.000000,A
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,2760.000000,A
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,3199.000000,A
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,3313.000000,A
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,3887.000000,A
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,3817.000000,A
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,6544.000000,A
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,6617.000000,A
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,4841.000000,A
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,4333.000000,A
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,4726.000000,A
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,4598.000000,A
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,5196.000000,A
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,5000.000000,A
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,5647.000000,A
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,6614.000000,A
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,7771.000000,A
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,8190.000000,A
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,8423.000000,A
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,9232.000000,A
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,12375.000000,A
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,7066.000000,A
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,7772.000000,A
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,7522.000000,A
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,7719.000000,A
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,9745.000000,A
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,9611.000000,A
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,8611.000000,A
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,8320.000000,A
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,413.600000,A
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,497.200000,A
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,846.800000,A
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,821.200000,A
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,760.900000,A
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,744.100000,A
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,719.000000,A
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,703.100000,A
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,624.800000,A
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,943.000000,A
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,768.600000,A
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,459.300000,A
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,572.800000,A
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,731.600000,A
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,723.000000,A
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,767.300000,A
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,709.700000,A
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,683.600000,A
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,780.500000,A
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1061.400000,A
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1127.900000,A
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1025.900000,A
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,956.200000,A
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1140.300000,A
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,553.800000,A
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,528.400000,A
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,564.600000,A
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,583.300000,A
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,674.500000,A
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,583.900000,A
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,582.700000,A
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,508.700000,A
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,12.590000,I
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,15.630000,I
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,30.500000,I
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,32.150000,I
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,30.430000,I
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,35.270000,I
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,36.520000,I
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,42.850000,I
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,42.080000,I
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,72.140000,I
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,72.950000,I
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,53.370000,I
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,47.770000,I
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,52.100000,I
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,50.690000,I
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,57.280000,I
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,55.120000,I
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,62.250000,I
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,72.910000,I
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,85.670000,I
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,90.290000,I
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,92.860000,I
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,101.770000,I
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,136.420000,I
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,77.900000,I
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,85.680000,I
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,82.920000,I
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,85.100000,I
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,107.430000,I
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,105.950000,I
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,94.930000,I
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,536,'01346,Plums and sloes,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,91.720000,I
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,499.000000,A
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,603.000000,A
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,681.000000,A
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,835.000000,A
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,954.000000,A
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,883.000000,A
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,531.000000,A
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,1428.000000,A
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,1331.000000,A
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,821.000000,A
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,1079.000000,A
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,1381.000000,A
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,1147.000000,A
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,1551.000000,A
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,782.000000,A
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,1020.000000,A
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,1632.000000,A
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,2174.000000,A
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,1100.000000,A
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2509.000000,A
ZAF,2010-01-01,2010-01-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7001,January,LCU,3995.000000,A
ZAF,2010-02-01,2010-02-28,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7002,February,LCU,3565.000000,A
ZAF,2010-03-01,2010-03-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7003,March,LCU,3857.000000,A
ZAF,2010-04-01,2010-04-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7004,April,LCU,2972.000000,A
ZAF,2010-05-01,2010-05-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7005,May,LCU,1333.000000,A
ZAF,2010-06-01,2010-06-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7006,June,LCU,385.000000,A
ZAF,2010-07-01,2010-07-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7007,July,LCU,1449.000000,A
ZAF,2010-08-01,2010-08-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7008,August,LCU,1970.000000,A
ZAF,2010-09-01,2010-09-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7009,September,LCU,1870.000000,A
ZAF,2010-10-01,2010-10-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7010,October,LCU,2002.000000,A
ZAF,2010-11-01,2010-11-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7011,November,LCU,2846.000000,A
ZAF,2010-12-01,2010-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2010,2010,7012,December,LCU,6747.000000,A
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,2268.000000,A
ZAF,2011-01-01,2011-01-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7001,January,LCU,8149.000000,A
ZAF,2011-02-01,2011-02-28,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7002,February,LCU,5036.000000,A
ZAF,2011-03-01,2011-03-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7003,March,LCU,3807.000000,A
ZAF,2011-04-01,2011-04-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7004,April,LCU,2976.000000,A
ZAF,2011-05-01,2011-05-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7005,May,LCU,2051.000000,A
ZAF,2011-06-01,2011-06-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7006,June,LCU,1459.000000,A
ZAF,2011-07-01,2011-07-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7007,July,LCU,1570.000000,A
ZAF,2011-08-01,2011-08-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7008,August,LCU,1555.000000,A
ZAF,2011-09-01,2011-09-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7009,September,LCU,1620.000000,A
ZAF,2011-10-01,2011-10-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7010,October,LCU,1952.000000,A
ZAF,2011-11-01,2011-11-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7011,November,LCU,2167.000000,A
ZAF,2011-12-01,2011-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2011,2011,7012,December,LCU,2874.000000,A
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,2754.000000,A
ZAF,2012-01-01,2012-01-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7001,January,LCU,3918.000000,A
ZAF,2012-02-01,2012-02-29,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7002,February,LCU,4292.000000,A
ZAF,2012-03-01,2012-03-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7003,March,LCU,5911.000000,A
ZAF,2012-04-01,2012-04-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7004,April,LCU,2139.000000,A
ZAF,2012-05-01,2012-05-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7005,May,LCU,1885.000000,A
ZAF,2012-06-01,2012-06-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7006,June,LCU,1764.000000,A
ZAF,2012-07-01,2012-07-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7007,July,LCU,2712.000000,A
ZAF,2012-08-01,2012-08-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7008,August,LCU,2293.000000,A
ZAF,2012-09-01,2012-09-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7009,September,LCU,1837.000000,A
ZAF,2012-10-01,2012-10-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7010,October,LCU,2305.000000,A
ZAF,2012-11-01,2012-11-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7011,November,LCU,2451.000000,A
ZAF,2012-12-01,2012-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2012,2012,7012,December,LCU,8813.000000,A
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,3096.000000,A
ZAF,2013-01-01,2013-01-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7001,January,LCU,6896.000000,A
ZAF,2013-02-01,2013-02-28,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7002,February,LCU,9774.000000,A
ZAF,2013-03-01,2013-03-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7003,March,LCU,2221.000000,A
ZAF,2013-04-01,2013-04-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7004,April,LCU,2888.000000,A
ZAF,2013-05-01,2013-05-31,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7005,May,LCU,2575.000000,A
ZAF,2013-06-01,2013-06-30,202,'710,South Africa,507,'01321,Pomelos and grapefruits,5530,Producer Price (LCU/tonne),2013,2013,7006,June,LCU,2073.000000,A
